press,reporter,title,content
머니투데이,김지영,"황교익 ""文 경멸하게 만드는 '문파'…욕 메시지 수천만건 받아"" - 머니투데이","문재인 대통령/사진=뉴스1  

친정부·친여권 성향의 황교익 맛칼럼니스트가 문재인 대통령의 강성 지지자들를 겨냥해 ""문파가 결국은 문재인도 경멸하게 만든다""고 비판했다. 

황씨는 22일 페이스북에 ""문파로부터 수년간 수시로 온갖 욕설을 메시지와 댓글로 받았다. 건수로 보자면 수천만 건은 족히 될 것""이라며 ""그 욕설이 얼마나 심각한 수준에 있는지 잘 안다""고 밝혔다. 

이어 ""문파의 욕은 일베나 양아치 수준을 넘는다. 세상에 어떻게 저런 욕을 하는 사람이 문재인 지지자일 수 있는지 도저히 이해를 할 수가 없다""며 ""문재인 대통령의 인품와 정반대편에 있는 자들이 문파""라고 꼬집었다. 

황씨는 ""문파는 '문재인의 이름으로 욕을 하는 집단'""이라고 규정하고 ""욕을 한 사람들은 물론이고 그들이 욕을 하며 보호하려는 인물까지 경멸하게 된다. 문파는 물론이고 결국은 문재인도 경멸하게 된다는 말""이라고 지적했다. 

그러면서 ""문파는 문재인 지지자를 문재인으로부터 떨구어내는 일을 하고 있고 최종에는 문재인과 일천 내지 이천명의 '욕쟁이 문파'만 남기게 될 것""이라며 ""더불어민주당은 진정 이러기를 바라는가. 언제까지 이들을 내버려둘 것인가""라고 문파의 해체를 촉구했다. 

황씨는 지난 15일에도 문파의 집단 공격 형태를 강하게 비판하며 ""'문파'가 문재인의 정신을 짓밟고 있다. 당장 해체시켜야 한다""고 주장했다."
머니투데이,이사민,"하태경 ""'김일성 회고록' 속을 국민 없어…표현의 자유 보장하자"" - 머니투데이","하태경 국민의힘 의원 2021.3.8/뉴스1    

하태경 국민의힘 의원은 22일 북한 김일성 주석 회고록 '세기와 더불어'의 국내 출간에 대해 ""북한과 관련된 정보를 모두 통제해야 한다는 건 국민을 유아 취급하는 것""이라 말했다.

하 의원은 이날 페이스북에 "" 이제 국민을 믿고 표현의 자유를 보다 적극 보장하자""며 이같이 말했다.

하 의원은 ""김일성 회고록은 상당 부분이 허구인데, 미사여구를 동원했다고 해서 김일성 우상화 논리에 속아 넘어갈 국민은 없다""며 ""우리 사회도 시대변화와 높아진 국민의식에 맞춰 표현의 자유를 적극 보장해야 한다""고 재차 강조했다.

그러면서 그는 ""며칠 전 전남대 게시판에 친북적 성향의 대진연(한국대학생진보연합)이란 단체가 김정은을 옹호하는 글을 올렸다. 하지만 전남대 학생들의 거센 비판과 항의, 조롱만 받았다""며 ""우리 사회에 북한 찬양 주장이 발 디딜 틈은 없다""고 말했다.

그러면서 ""우리가 북한 책 금지하면 한류 금지하는 북한을 비난할 자격이 있겠나""라며 ""북은 한류를 금지하더라도 우리는 북한 출판물 허용해 자유민주주의 체제의 우월성 과시하자""고 덧붙였다.

한편 북한 김일성 주석 회고록인 '세기와 더불어'가 국내에서 원전 그대로 출간되자 통일부는 22일 ""취할 수 있는 조치를 검토하겠다""고 밝혔다.

해당 회고록이 국내에 정식 출간된 것은 이번이 처음으로, 북한이 발간한 여덟 권이 그대로 인터넷 교보문고·예스24·알라딘 등에 판매되고 있다.
/사진=예스24 인터넷 서점 캡처"
머니투데이,김도윤,"질병청 ""코로나 피해보상금 예산 1인분? 지급 차질없을 것"" - 머니투데이","질병관리청(질병청)이 코로나19(COVID-19) 예방접종 피해보상금 지급에 차질이 없을 것이라고 강조했다. 

질병관리청이 확보한 피해보상금 예산이 터무니없이 부족한 게 아니냔 일각의 지적에 대해 해명했다.

22일 질병관리청은 코로나19 예방접종 피해보상금은 '감염병예방 및 관리에 관한 법률' 제71조에 따라 국가가 지급하는 것이라며, 자체 이용 및 예비비 확보 등을 통해 차질 없이 지급된다고 밝혔다.

질병관리청은 코로나19 예방접종 피해보상금으로 2분기 예비비 4억5000만원, 국가예방접종 피해보상금 4억5000만원을 확보했다고 설명했다. 부족한 경우 질병관리청 본예산을 이용해 피해보상금을 집행할 계획이라고 덧붙였다.

질병관리청은 또 추가적 소요 등 필요할 경우 기획재정부와 협의해 예비비 확보 등 피해보상금 지급에 차질이 없도록 하겠다고 전했다.

앞서 김미애 국민의힘 의원실이 공개한 자료에 따르면 질병관리청은 지난 1월 '이상반응 관리' 목적으로 5억4900만원의 예산을 편성했다.
정부가 코로나19 백신 접종 뒤 이상 반응으로 사망할 때 4억3700만원 상당의 보상금을 지급하겠다고 공언한 가운데 질병관리청에 이를 겨우 웃도는 4억5000만원의 피해보상금 예산이 책정된 것이다.

이와 관련 김 의원은 ""'믿고 맞아도 된다'고 호언장담하던 정부가 사실은 충분한 보상금 예산도 책정하지 않고 있었다""며 ""방역을 위해 애쓴 국민을 조금이라도 생각한다면 실제 지급 가능한 예산을 하루빨리 확보해야 할 것""이라 말했다."
머니투데이,오상헌,"방통위 ""KT 외 SKT·LGU+도 인터넷 품질 전수조사"" - 머니투데이","(서울=뉴스1) 신웅수 기자 = 15일 오후 서울 여의도 국회에서 과학기술정보방송통신위원회의 한국방송공사, 한국교육방송공사에 대한 국정감사가 열리고 있다. 2020.10.15/뉴스1  

방송통신위원회가 KT 10기가 초고속 인터넷 품질 저하 논란과 관련해 실태조사 대상을 SK텔레콤과 LG유플러스로 확대하겠다는 입장을 밝혔다. 

김현 방통위 부위원장은 22일 오후 국회 과학기술정보방송통신위원회 전체회의에서 ""실태조사를 통신 3사로 확대할 계획이 있느냐""는 양정숙 더불어민주당 의원의 질의에 ""KT를 대상으로 (조사에) 선착수하고 SK텔레콤과 LG유플러스도 전수 조사할 것""이라고 답했다. 

김 부위원장은 ""실태조사를 통해 제도개선이 필요한 부분은 개선하고, 법적인 문제가 있다면 국민적 공분이 큰 만큼 제대로 대처하겠다""고 했다. 

최기영 과학기술정보통신부 장관 역시 ""방통위와 함께 실태조사를 하고 문제점을 파악하는 게 먼저""라며 ""살펴보고 필요하면 조치가 있을 것""이라고 했다."
머니투데이,이사민,"박용진 ""곧 공매도 재개…불법 처벌해야 '공갈매도' 없다"" - 머니투데이","박용진 더불어민주당 의원/사진제공=뉴스1

박용진 더불어민주당 의원은 22일 ""공매도에 대한 제도적 보완은 계속돼야 한다""며 ""공매도 전산시스템이 구축돼야 더 이상 '공갈매도'가 생기지 않을 것""이라 말했다.

박 의원은 이날 페이스북에 ""불법 공매도로 인해 개인투자자들에게 더 이상 피해가 발생하지 않아야 한다""며 이같이 말했다.

박 의원은 ""오늘 제가 발의한 자본시장법 개정안이 정무위 전체회의에 상정됐다""며 ""지난 2월 발의한 이 법안에는 공매도 거래 시 수기거래를 금지하고 전산시스템을 통하도록 의무화하는 내용을 담았다. '공갈매도'를 적발할 모니터링 시스템 구축을 법을 통해 증권사의 의무로 규정한 것""이라 설명했다.

이어 그는 ""5월 3일 공매도가 재개된다. 공매도 재개를 앞두고 제도 완비에 힘을 써야 할 때""라며 ""불법 공매도의 강력한 처벌과 함께 촘촘한 모니터링 시스템이라는 두 바퀴가 균형 있게 굴러가야만 한다""고 말했다.

아울러 ""전산시스템을 구축하고 이를 의무 사용하도록 해 자본시장의 신뢰를 회복해야 한다""며 ""(은성수) 금융위원장에게 공매도의 제도적 보완을 뒷받침하기 위한 노력이니 법안에 관심을 두고 잘 살펴달라고 당부했다. 법안이 원안대로, 빠른 시일 내에 통과될 수 있도록 저도 국회에서 힘쓰겠다""고 밝혔다.

한편 이날 국회 정무위원회는 전체회의를 열어 박 의원이 대표발의한 '자본시장과금융투자업에관한법률 일부개정법률안(자본시장법 개정안)'을 상정했다. 전체회의에 상정된 법안은 법안소위 심사에 본격 들어가게 된다."
머니투데이,김성진,"與 종부세 완화 추진에…""부과대상은 3%뿐, 집값 부추겨"" - 머니투데이","서울 송파구 일대의 아파트 단지. 2018.9.13/사진제공=뉴스1  

더불어민주당이 4·7 재보궐선거 패배의 원인 중 하나로 부동산 정책 실패를 지목하며 종합부동산세 완화 논의에 돌입하자 당 일각에서 자칫 집값 상승을 부추길 수 있다며 비판의 목소리가 나온다. 

당 대표에 출마한 우원식 민주당 의원은 지난 21일 페이스북에 ""선거 패배의 원인은 집값 급등이지 이른바 '세금폭탄'이 아니""라며 ""종부세 부과 대상은 전체의 3%다. 3%를 위해 나머지 국민들에게 집값 잡기를 포기했다는 체념을 안길 순 없다""고 지적했다. 

이어 ""큰 원칙은 급등한 집값을 안정화하는 것""이라며 ""토지임대부 반값아파트, 질 좋은 평생주택 등 부담 없고 확실한 공급으로 다시 주거사다리를 놓는 문제, 내집 마련 꿈을 이룰 적절한 대출 방법, 과도한 세부담 인상에 대한 평가 및 대안, 강력한 투기 근절, 이 4가지가 종합적으로 평가되고, 그 속에서 대안이 나와야 한다""고 강조했다. 

진성준 의원도 전날 페이스북에 ""집값 폭등의 피해자는 고액의 부동산 자산가가 아니""라며 ""집값을 어떻게 잡을 것인지, 청년과 신혼부부 등 무주택 서민들에게 집을 어떻게 공급할 것인지 그것부터 이야기해야 하지 않느냐""고 물었다. 

이어 ""당과 정부는 최우선적으로 집값 정상화를 위한 특단의 대책을 검토해야 한다""며 ""청년, 신혼부부 등 무주택 서민의 내집 마련을 위한 2.4대책 시행, 반값 아파트 공급, 청약제도 개편, 부동산 투기 근절을 위한 부동산거래분석원 설치, 임대주택사업자 특혜 축소 등의 대안을 만들고 실행에 옮겨야 한다""고 제안했다.

박주민 의원도 전날 페이스북에 ""부동산 정책에 변화가 필요하다는 점에 이견이 없지만, 그래도 방향성까지 잃어선 안 된다""며 ""시민들에게 드려야 할 것은 강력한 공급대책으로 더 이상의 집값 상승은 없을 것이고, 2~3년 후 공급 시점에는 '적절한 가격의 주택을 공급받을 수 있겠구나'란 강한 확신""이라고 강조했다. 

이어 ""무분별한 세금 인하와 대출 규제 완화는 수요 확대 정책이라 집값의 상승을 부추길 수 있다""며 ""4·7보선 결과가 전한 충격에 여러 대책이 쏟아지는데, 걱정된다. 당·정이 차분하고 책임있게 논의해 정확한 원인 진단 아래 종합적인 계획을 발표할 수 있도록 힘을 모아야 할 때""라고 당부했다."
머니투데이,이원광,"""연 2회 '워라밸' 주간""…'당권주자' 홍영표, '보좌진 러브콜' 왜? - 머니투데이","홍영표 더불어민주당 당대표 후보자가 이달 18일 오전 서울 여의도 중앙당사에서 열린 당대표 후보자 선출을 위한 예비경선대회에서 정견발표를 하고 있다. / 사진제공=뉴시스

홍영표 더불어민주당 대표 후보가 보좌진의 '워라밸'(일과 삶의 균형)을 공약을 내세웠다. 청년 세대에 메시지를 보내는 동시에 보좌진 상당수가 대의원에 포함된 점을 고려한 선거 전략의 일환으로 풀이된다.

홍영표 후보는 22일 국회 보좌진에게 문자 메시지를 보내고 ""당 대표가 된다면 1년에 최소 2회, '보좌진 워라밸 주간'을 지정해 보좌진 여러분들이 재충전할 수 있는 문화를 만들겠다""고 밝혔다. 

이어 ""특수한 상황을 제외하고는 주 5일 근무, 연차 자율사용을 정착시키도록 하겠다""며 ""일 가정 양립을 위해 더 소통하고 노력하겠다""고 약속했다. 

보좌진 처우 개선을 위한 선거 공약으로 내세운 셈이다. 보좌진은 사실상 근로기준법을 적용받지 않는 별정적 공무원으로 때때로 밤샘 근무나 주 7일 근무를 소화하고 있다. 

홍 후보는 ""우리 보좌진들은 사실상 비정규직이면서 비정규직 처우개선 방안을 연구하고 있다""며 ""누리지도 못하는 주 52시간 근무 정착을 위한 의정활동에 전념하고 있다""고 적었다. 

이어 ""국정감사 등으로 명절에도 제대로 쉬지 못한다""며 ""돌발 상황이 생겨 가족, 친구들과의 약속을 깨는 것도 부지기수""라고 안타까움을 드러냈다.

보좌진의 노고를 치켜세우기도 했다. 홍 후보는 ""미안하다. 우리 의원들과 더 나은 사회를 위해 밤낮없이 애써주셔서 고맙다""며 ""저도 제 보좌진들에게 고맙다는 표현을 거의 못한다""고 밝혔다. 이어 ""쑥스럽지만 저부터 고맙다고 자주 말할 수 있도록 노력하겠다""고 했다.

대의원을 공략하기 위한 전략의 일환으로 풀이된다. 당대표 선거에서 대의원 투표 반영 비중이 가장 높은데 상당수의 보좌진이 대의원으로 활동하고 있다. 대의원 45%, 권리당원 40%, 국민 10%, 일반 당원 5% 순이다.

홍 후보는 ""보좌진을 두고 '세상을 바꾸는 사람들'이라고들 한다""며 ""우리 함께 더 나은 세상을 만들어가자. 현재 진행형인 변화, 정권 재창출로 반드시 이어가자""고 강조했다."
머니투데이,김성진,"""쿠데타 대통령보다 감옥생활 길다""…사면론, 국민의힘 '대세'로 - 머니투데이","이명박 전 대통령(왼쪽)과 박근혜 전 대통령(오른쪽)/사진=뉴스1

4·7 재보궐선거에서 압승한 국민의힘에서 이명박·박근혜 전 대통령 사면론을 다시 꺼내들었다. 하지만 당내 반발도 만만치 않고, 사면 자체는 찬성하더라도 두 전직 대통령 단죄조차 부정하는 것에 대한 비판 여론을 의식해 내부 단속하는 모양새다.

김태흠 국민의힘 의원은 22일 MBC라디오 '김종배의 시선집중' 인터뷰에서 ""사면의 필요성은 과거부터 생각하고 있었다""며 ""죄의 유무를 떠나, 과거 군사 쿠데타를 일으킨 전직 대통령도 이렇게 오래 감옥에 있지 않았다""고 강조했다. 

같은 당 김근식 비전전략실장도 이날 YTN라디오 '황보선의 출발 새아침' 인터뷰에서 ""전직 대통령 두 분이 감옥에 가 있고, 고령이고, 몸도 안 좋은 상태""라며 ""국민적 감정이나 통합의 차원에서 문재인 대통령이 결단할 필요가 있다""고 말했다.

앞서 박형준 신임 부산시장은 전날 문재인 대통령을 만난 자리에서 직접 사면을 제안하기도 했다. 그는 ""두 전직 대통령이 지금 저렇게 계셔서 마음이 아프다. 오늘 저희 두 사람을 불러주셨듯 큰 통합을 재고해주기 부탁드린다""고 말한 것으로 전해졌다.

당내 공감대도 상당한 것으로 보인다. 전직 대통령 사면에 신중한 입장을 취해 온 김재섭 전 비상대책위원조차 CBS라디오 인터뷰에서 ""'이제 사면할 때가 되지 않았나'란 여론이 (당내에서) 우세한 것 같다""는 분위기를 전했다.

다만 반대 여론이 사라진 건 아니다. 김 비대위원은 20~30대 지지자를 중심으로 ""한 번 믿고 (국민의힘) 투표했는데 역시나 과거로 돌아가려 한다는 쓴소리를 굉장히 많이 한다""며 ""사면 얘기는 보수 정당이 존중해야 할 법치주의를 정면으로 무시하는 것""이라고 비판했다.

이준석 전 국민의힘 최고위원 역시 전날 KBS라디오 '주진우 라이브'에서 ""임기 말 문 대통령이 국민 통합에 관해 메시지를 낼 때가 올 것이고, 그때 (사면 얘기를) 먼저 꺼내게 놔뒀어야지 왜 야당이 먼저 꺼내느냐""며 ""전술적 실패""라 평가했다.

특히 사면에서 한 발 나아간 '탄핵 불복' 주장에는 반감이 더 크다. 당내 최다선(5선) 서병수 의원은 전날 국회 대정부질의에서 ""과연 박근혜 전 대통령이 탄핵될 만큼 위법한 짓을 저질렀는지, 사법 처리돼 징역형에 벌금과 추징금을 낼 만큼 범죄를 저질렀는지 보통 상식을 갖는 나는 이해가 힘들다""고 말했다. 

이를 두고 당내에선 ""무시해도 될 정도의 극히 일부""(김재섭 비대위원) ""'대통령 탄핵'도 역사""(조수진 의원), ""사면과 탄핵에 문제가 있다는 의견이 연동되선 안 된다""(김근식 실장) 등의 반론이 쏟아졌다.

한편 여권에선 국민의힘의 사면 언급이 부적절하다는 기류가 대세다. 윤건영 더불어민주당 의원은 이날 MBC라디오 인터뷰에서 ""선거 직후에 곧바로 사면론을 꺼내는 게 맞느냐""며 ""국민적 공감대가 중요한데, 국민의힘 몇 분이 '(박 전 대통령은)무죄'라 주장하고 있다. 이런 부분들이 국민적 공감대를 만들어 가는데 장애 요인이 될 것""이락 평가했다."
머니투데이,이정혁,국회 손실보상 '소급적용' 논의 연기...당정 이견 '여파' - 머니투데이,"[서울=뉴시스]김진아 기자 = 19일 오전 서울 여의도 국회에서 열린 제 2차 산업통상자원중소벤처기업위원회 전체회의. (공동취재사진) 2021.04.19. photo@newsis.com

국회가 소상공인 대상 손실보상제 소급적용 논의를 연기했다. 여야 모두 소급적용에 공감대를 형성했지만 정부는 여전히 난색을 표하고 있어 실제 지급까지는 다소 시간이 걸릴 전망이다.

22일 정치권에 따르면 국회 산업통상자원벤처중소기업위원회(산자위)는 이날 예정된 소위원회를 27일로 미뤘다. 이 자리에서는 20여 개의 손실보상제 관련 법안을 논의할 예정이었으나 지난 20일 당정 간담회에서 소급적용을 놓고 양측의 이견만 재차 확인한 여파로 연기됐다.

산자위 소속 한 의원은 ""손실보상은 헌법에 명시된 가치""라면서 ""정부도 전향적으로 검토해야 한다""고 목소리를 높였다.

당초 지난달까지만 해도 당정은 정부안(송갑석 더불어민주당 의원 발의)으로 병합하는 기류가 강했다. 송 의원안(소상공인 보호 및 지원에 관한 법률 개정안)은 공포일부터 발생한 손실을 3개월 후 지급하는 내용으로 손실보상시 소급적용은 불가하도록 했다.

여당이 4·7재보선에서 참패하자 분위기는 급반전됐다. 유력 당권 주자인 우원식 의원이 ""정부가 집합금지 명령을 내렸으니 정부가 보상하는 것이 당연하다""고 연일 띄우고 있는 가운데 여야 초선의원 82명도 한목소리로 소급적용을 촉구하고 나선 상황이다.

정부는 버티기에 들어간 모습이다. 지난해 이미 4차례나 추경을 편성한데다 소급적용 업종 등을 산출하는 게 현실적으로 불가능하기 때문에 형평성 문제 등을 근거로 반대 입장을 고수하고 있다.

지난달 권칠승 벤처중소기업부 장관은 산자위 전체회의에서 ""소급적용을 법적으로 해야한다면, 제가 아는 지식으로 계량한다는 것은 (그 결과는) 신도 모를 것""이라고 밝혔다.

손실보상제의 5월 국회 통과도 장담할 수 없는 만큼 보상이 하반기로 미뤄지는 것 아니냐는 관측도 나온다. 법안 심사 자체가 미뤄질 가능성도 배제할 수 없는 상황이기 때문이다.

산자위 소속 또 다른 의원은 ""정부는 손실보상제 소급적용 관련 예산 추정치도 준비하지 않고 무책임한 모습을 보이고 있다""며 ""구체적인 데이터가 있어야 완전 또는 일부 소급적용 등의 방안을 논의하지 않겠느냐""고 지적했다."
머니투데이,박광범,"""가상자산 매매자가 투자자인가"" 여야 의원에 맞선 은성수 - 머니투데이","(서울=뉴스1) 구윤성 기자 = 은성수 금융위원장이 22일 오전 서울 여의도 국회에서 열린 제386회 국회(임시회) 제1차 정무위원회 전체회의에서 의원 질의에 답하고 있다. 2021.4.22/뉴스1  

비트코인 등 가상자산(암호화폐) 투자 열풍이 부는 가운데, 22일 국회에서 은성수 금융위원장과 여야 국회의원들 간 '설전'이 벌어졌다.

여야 의원들이 정부가 가상자산 투자자 보호에 나서야 한다고 주장하자 은 위원장은 ""본인들이 (가상자산에) 투자를 해서 손실이 나는 부분까지 정부가 다 보호할 순 없다""고 맞섰다. 정부가 가상자산을 제도권 내로 끌어들일 경우 오히려 투자 열풍이 거세질 것이라는 것이다.

은 위원장은 이날 국회 정무위원회 전체회의에서 ""가상자산이 (정부) 제도 보호망 밖에 있는데, (내년부터) 납세의무만 지게 됐다. 가상자산 투자자 보호를 당국이 근본적으로 고민해 봐야 한다""는 강민국 국민의힘 의원의 질의에 ""다각적으로 고민을 하고 있다""고 답했다.

그는 다만 ""가상자산을 사고 파는 사람이 '투자자'인가""라고 되물으며 ""저희가 보기에 (가상자산은) 투기성이 강한, 한국은행 총재의 말대로 내재가치가 없다는 입장에서 접근하고 있다""고 말했다.

이어 ""본인들이 투자해서 손실이 나는 부분까지 정부가 다 보호할 순 없다""고 했다.

그러면서 ""(정부가 가상자산을) 공식화하고, 제도권으로 들어오게 한다면 오히려 '투기 광풍'을 불러올 수 있어 걱정이 된다""고 설명했다.

그러자 김병욱 더불어민주당 의원이 반박했다. 김 의원은 ""투자자보호라는 것이 당국이 손실을 보전하라는 것이 아니다""며 ""엄청난 금액이 거래되고 있는 데 대해 (정부가) 손을 놓고 있지 않느냐 생각이 든다""고 지적했다.

이에 대해 은 위원장은 ""사람들이 많이 투자한다고 관심을 갖고 보호를 해야 한다고는 생각하지 않는다""며 ""하루 거래량이 17조원이라고 하는데, 그 17조원이 진짜 가상자산 시장으로 흘러들어간 건지, 아니면 조금씩 손바꿈을 하는 건지 실체도 확인이 안 된다""고 했다.

그는 ""정부가 국민들을 무시하거나 내팽겨치는 것이 아니다""며 ""정부는 (가상자산) 가격이 너무 급변동하니 일관되게 위험하다고 해왔다""고 말했다.

아울러 ""어른들이 이런 이야기를 해줘야 한다""고도 했다.

은 위원장은 ""저희가 특금법(특정 금융거래정보의 보고 및 이용 등에 관한 법) 시행에 따라 등록을 받고 있는데, 현재까지 등록 신청을 한 업체가 없다""며 ""(9월까지) 등록을 안 하면 폐쇄가 되니까 자기 거래소가 어떤 상황인지 알아보고, 9월에 갑자기 폐쇄될 수 있으니 1주일에 한번씩 자료를 내 안내하고 있다""고 밝혔다.

정부가 투자자 보호는 등한시한 채 과세에만 나서고 있다는 지적에는 가상자산 투자를 그림 매매와 비유해 설명했다.

은 위원장은 ""그림을 사고파는 것까지 (정부가) 보호하진 않지만 양도차익이 있으면 과세를 한다""며 ""과세 대상은 기획재정부가 '소득이 있는 곳에 과세가 있다'는 (원칙 아래) 법을 만든 것 같다""고 했다."
머니투데이,이사민,"정청래 ""김어준 구두계약 논란은 언론탄압…野 부러우면 지는 것"" - 머니투데이","(서울=뉴스1) 정청래 더불어민주당 의원 2020.10.7/뉴스1  

정청래 더불어민주당 의원은 22일 '출연료 논란'을 겪고 있는 방송인 김어준씨를 두고 ""방송에 출연 중인 국민의힘 국회의원 중에서 서면 계약서를 쓴 사람도 없을 것""이라며 ""있으면 손들고 나오라""고 했다.

정 의원은 이날 페이스북에 ""나도 수많은 방송에 출연했지만 서면 계약서를 요구한 방송사는 단 한 곳도 없었다. 당연히 구두계약""이라며 이같이 말했다.

정 의원은 ""사정이 이러함에도 유독 김어준에게만 서면계약이니 구두계약이니 문제로 삼는 이유가 무엇인가""라며 ""정작 뉴스공장에 출연했던 국민의힘 국회의원들도 다 구두계약 아닌가""라고 지적했다.

그러면서 ""김어준이 밉고, 그냥 싫으면 싫다고 말해라""라며 ""국민의힘은 김어준 때문에 많이 아픈가. 차라리 방송계의 구두계약 관행을 개선하라고 입법을 하시라""라고 말했다.

또 ""한 라디오 방송 진행자인 그를 스토킹하며 괴롭힐수록 김어준의 가치만 더 각인될 뿐""이라며 ""김어준에 대한 열등감인가. 부러우면 지는 것""이라 말했다.

아울러 그는 ""김어준의 창의적 상상력은 대단하다. 사회를 보는 혜안도 탁월하다. 분석력과 예측도 예리하다. 진실에 대한 탐사보도도 압권이다. 김어준 귀한 줄 알아야 한다""며 ""그런 김어준의 천재성 때문에 마이너 방송에 불과한 TBS 뉴스공장에 청취자들이 열광하는 거 아닌가. 청취율 1위가 증명하지 않는가. 라디오 방송역사의 신기원 아닌가""라며 김씨를 높이 평가했다.

이어 정 의원은 ""국민의힘이 방송법상 불가능한 '김어준 쫓아내기'에 열심인데 성공하지 못할 것""이라며 ""불가능한 일에 몰두하고 대다수 국민 청취자들을 자극하는 멍청한 짓을 할수록 그대들만 초라해 지리라""고 썼다. 

그러면서 ""이건 언론탄압""이라며 ""김어준, 계속해""라고 덧붙였다.

앞서 야당이 TBS라디오 '김어준의 뉴스공장' 진행자인 김씨가 회당 200만원에 달하는 고액출연료를 받아왔다고 주장하면서 김씨는 논란의 중심에 섰다. 이에 김씨는 자신의 출연료에 대해 ""문제가 없다""는 입장을 밝히고 있어 공방이 지속될 것으로 보인다.

한편 김남국 민주당 의원도 ""(저도 방송 프로그램 출연 시) 관행상 전부 구두로 계약하고 처리했다""며 김씨를 옹호한 바 있다."
머니투데이,이창섭,"""택배 기사 현장 동행도 기획""… 국민의힘, 약자와의 동행 계속 - 머니투데이","김미애 국민의힘 의원이 22일 국회 소통관 기자회견장에서 '약자와의동행위원회' 활동 경과를 보고하고 있다

국민의힘이 지난해 당 혁신 차원에서 만든 '약자와의동행위원회(약동위원회)'가 22일 활동 경과를 보고했다. 4차례의 현장 간담회를 열고 현장의 목소리를 담은 11건의 법안을 발의했다. '택배 기사 체험' 등 다양한 현장 동행도 기획한 것으로 알려졌다.

위원장을 맡은 김미애 국민의힘 의원을 비롯한 약동위원회 위원들은 이날 오전 국회에서 기자회견을 열고 주요 활동 사항을 알렸다. 이 자리에는 김미애·이만희·조태용·조명희·양금희·최승재·김예지 의원 등이 참석했다.

김 의원은 ""코로나 19 장기화로 활동 제약이 있었지만 다양한 현장을 직접 방문해 생생한 목소리를 가급적 많이 청취하고자 노력했다""며 약동위원회의 현장 방문 활동을 소개했다.

약동위원회는 지난해 11월 24일 청계천·을지로 난개발 피해를 입은 소상공인 방문부터 시작하여 올해 1월에는 '정인이 사건' 문제점 파악을 위해 양천경찰서를 방문했다. 곧이어 2월에는 미혼모·한부모가족복지시설인 '애란원'을 방문하여 미혼모 문제에 대한 현장 관계자 의견을 청취했다.

지난달에는 새로 시행되는 아동학대 대응 체계 현장 애로사항 등을 듣고자 경찰(학대예방경찰관), 기초자치단쳬(학대전담공무원), 아동보호전문기관, 부산시 아동청소년과 등 실무자와 간담회를 열었다.

약동위원회에서 민원분과위원장을 맡은 이만희 의원은 ""현장의 목소리는 입법을 통해 실질적인 개선이 이뤄지도록 노력했다""며 ""총 14건의 입법 검토가 있었고 그중 11건이 발의되어 3건이 본회의를 통과했다""고 밝혔다.

대표적으로 '정인이 사건' 방지를 위해 △아동학대 신고의무자의 신고 시 조사·수사 착수 의무화 △아동학대살해죄 신설 등을 담은 아동학대범죄처벌 특례법이 올해 초 본회의를 통과했다.

약동위원회는 소상공인의 고통을 해결하겠다는 의지도 드러냈다. 이 의원은 ""소상공인 간담회에서 거론된 문제들은 개선하기 위한 상가건물임대차보호법 3법을 발의했다""며 ""법안이 통과되면 소상공인들이 보다 안정된 환경에서 생업에 종사할 수 있을 것이다""고 강조했다.

이어 ""약자와의 동행은 최승재 의원의 손실보상 소급적용을 적극 지지하며, 법제화될 수 있도록 공동으로 노력할 것이다""고 말했다. 최승재 국민의힘 의원은 소상공인·자영업자들의 손실 보상 소급적용을 요구하며 국회 본청 앞에서 11일째 천막농성을 벌이고 있다.

약동위원회는 당초 다양한 현장 동행 기획을 준비했다고도 밝혔다. 그러나 코로나19로 대부분의 현장 방문 기획이 좌절됐다.

김미애 의원은 기자회견 직후 기자들과 만나 ""(약동위원회가) 첫번째로 하려고 했던 게 택배 기사 문제""라며 ""(택배 기사와) 하루 현장 동행을 같이 하려고 했었다. 새벽부터 분류작업도 하면서 실제 삶의 고통을 보려고 했는데 그게 좌절됐다""고 아쉬움을 토로했다.

이어 ""장애인 무료 급식 센터도 가려고 했는데 작년 12월에 코로나 확진자가 1000명을 넘다 보니 좌절됐다""며 ""그 이후에는 현장 동행 이슈마다 간담회 위주로 하는 편이다""고 말했다.

약동위원회는 제한된 현장 방문을 온라인 제보를 통해 보완하고 있다. 당 홈페이지에 '약자와의동행위원회 온라인 현장제보·정책제안 센터'를 개설해 국민의 제보를 받는 것이다. 

약동위원회에 따르면 4월 21일까지 1190건의 의견이 접수됐다. 정책적·입법적 접근이 필요한 사안 80건 중 45건을 약동위원회 소속 위원(상임위원회 별)의 검토를 거쳐 제보·제안자에게 회신했다.

'약자와의 동행은' 지난해 김종인 미래통합당 비대위원장이 취임 때부터 내건 핵심 슬로건이다. 당시 통합당은 약자와의 동행을 통한 양극화 해소를 정강·정책 개정안 10대 약속에 포함시켰다.

김 의원은 ""(김 전 위원장이) 의원총회에 오셔서 '고통에 빠진 약자와의 동행 매진하라'고 당부했다""며 ""(약동위원회는) 위원장이 바뀌었다고 사라질 기구가 아니다. 중단되거나 그럴 일은 없다""고 강조했다."
