t_content,info
"지난해 12월9일 정세균 당시 국무총리가 경기도 수원시 경기도청에서 열린 신종 코로나바이러스 감염증(코로나19) 대응 중앙재난안전대책본부회의에 앞서 이재명 경기도지사와 대화하고 있다. 연합뉴스 정세균 전 국무총리가 이재명 경기도지사의 신종 코로나바이러스 감염증(코로나19) 러시아산 백신 도입 주장에 대해 “현재 시점에서 적절하지 않다”라고 말했다. 정 전 총리는 21일 MBN 뉴스에 출연해 “국민은 어떻게 생각하실까”라고 반문하며 이같이 밝혔다. 정 전 총리는 “현재 아스트라제네카(AZ)와 화이자 백신을 접종하고 있는데 국민 선호가 조금 있다”며 “그런데 아마 러시아 백신의 경우에는 (선호 차이가) 더 심할 수 있다”고 설명했다. 이어 “그런 말씀을 청와대에 하기 전에 정부에 상황을 물어보는 게 좋지 않았을까”라며 “작년부터 보건복지부가 러시아산 백신에 대해서도 나름대로 조사를 해 왔고, 정보도 갖고 있다”라고 말했다. 그러면서 “현재 러시아산을 빼고도 7900만명분 (백신을) 계약을 한 상태고, 순서대로 들어오고 있다”며 “스케줄이 조금 늦춰질 수는 있지만, 현재 잘 입고가 되고 있다”고 강조했다. 정 전 총리는 “계약된 물량 이외의 다른 물량에 대해서 국민의 수용성도 생각해야 한다”며 “제안이 있으면 정부로서는 잘 검토해야 하겠지만, 현재 시점에서는 적절한 것 같지 않다”고 말했다. 이 지사는 이날 러시아산 코로나19 백신 ‘스푸트니크V’를 포함한 다양한 백신의 공개 검증을 청와대에 요청했다고 밝혔다. 청와대는 스푸트니크V를 포함해 새로운 백신 도입 가능성을 검토 중인 것으로 알려졌다. 한편 정 전 총리는 대선 출마 가능성에 대해 “민주당 전당대회가 끝나고 나면 제가 생각하는 정치적 입장에 대해 아마 국민에 소상하게 보고드릴 기회가 있을 것”이라고 즉답을 피했다. 나운채 기자 na.unchae@joongang.co.kr",0
"청와대가 러시아산 코로나 백신인 ‘스푸트니크V’를 포함한 새로운 백신 도입 가능성을 검토중인 것으로 드러났다. 문재인 대통령은 12일 오후 청와대 여민관에서 열린 '코로나19 대응 특별방역 점검회의'에서 ""다른 종류의 백신 도입을 검토하라""고 지시했다. 연합뉴스 청와대 핵심 관계자는 21일 “문 대통령이 다양한 가능성을 가지고 검토와 점검을 해보자는 차원에서 새로운 백신 도입 가능성에 대해 검토를 지시했다”며 “다만 러시아산 스푸트니크를 특정했다고 말하기는 어렵다”고 전했다. 문 대통령은 지난 12일 청와대에서 주재한 ‘코로나 대응 특별방역점검회의’에서 “기존에 도입하는 백신 외에 면역 효과와 안정성이 확인되는 다른 종류의 백신 도입도 적극적으로 검토하라”며 “만에 하나 생길 수 있는 상황까지 선제적으로 대비해달라”고 공개적으로 지시한 상태다. 백신 수급과 관련된 논란에 대응하기 위한 차원이다. 문 대통령은 다만 러시아ㆍ중국 등 백신의 추가 도입선에 대해서는 구체적으로 언급하지 않았다. 문 대통령은 이후 회의에서도 러시아산 백신 도입문제도 검토해야 한다는 참모진의 건의에 대해 ""그렇게 하라""는 취지의 언급을 했다고 한다. 국내에서는 아직 스푸트니크V의 허가 검증절차는 물론, 허가 신청 조차 진행되지 않은 상태다. 청와대 관계자는 이와 관련 “현재 스푸트니크V에 대해 다른 나라에서는 어떻게 쓰고 있고 부작용은 없는지 등에 대한 점검을 하고 있는 것을 사실”이라며 “추가 도입선을 구상할 경우 현재 상황에서 국내 사용승인 신청이 돼 있지 않은 스푸트니크V에 대한 검토를 하는 것이 당연하지 않느냐”고 말했다. 스푸트니크V는 국내 생산체제가 이미 갖춰진 상태다. 국내 6개 제약사의 올해 위탁생산하는 물량만 6억 5000만명분에 달한다. 사용승인이 이뤄질 경우 국내 유통이 수월할 수 있다. 러시아제 '스푸트니크 V' 백신 [리아노보스티=연합뉴스] 손영래 중앙사고수습본부 사회전략반장는 이날 정례 브리핑에서 “현재 세계적으로 스푸트니크V에 대해 허가와 검증 절차가 병렬적으로 일어나서 이 부분을 주목하고 있다”며 “유럽의약품청(EMA)에서도 검토하는 것으로 아는데, 상세한 데이터를 확보하면서 외국의 허가 사항도 참고하겠다”고 밝혔다. 그는 다만 “아직 본격적으로 논의하고 있지는 않다”고 덧붙였다. 러시아산 백신은 현재까지 부작용 등에 대한 완벽한 검증이 이뤄지지 않은 상태다. 러시아는 자체 조사에서 “97%의 예방효과를 보였다”고 발표했지만, 임상실험 참여자 등에 대한 정보가 투명하게 공개되지 않았다. 현재 스푸트니크V 백신을 사용승인한 국가는 60여개국에 달한다. 남미, 아프리카, 중동 국가가 대부분이다. 미국과 유럽 등에서는 허가받지 못한 상황에서 한국이 위험을 감수하고 먼저 사용승인을 내는 과정에서 외교적 부담까지 따를 수 있다. 이 때문에 스푸트니크V의 경기도 자체 도입 계획을 밝힌 이재명 경기지사도 “서방과 러시아 간 진영 대결로 금기시 돼 있다”는 점을 러시아산 백신 도입에 대한 걸림돌로 언급했다. 강태화 기자 thkang@joongang.co.kr",0
"화이자 코로나19 백신. [AFP=연합뉴스] 코로나19 백신 접종 속도가 선두권인 이스라엘·영국·미국에서 부스터 샷(booster shot, 3차 접종) 논의가 본격화되고 있다. 두 번의 접종 이후 백신 효능을 보강하고, 변이 바이러스에 대응하는 차원이다. 이스라엘은 추가 접종을 위해 화이자에 이어 모더나 백신 추가 구매 계약까지 맺었다. 이스라엘 6개월 후부터 '추가 접종'모더나·화이자 1600만회 추가 계약 영국도 ""부스터 샷 계획, 물량 확보"" 세 나라는 앞으로 최대 몇 개월 안에 집단면역에 도달한 수준의 백신을 접종할 것이란 전망이 나온다. 그런데 이들 국가가 추가 접종용 백신까지 대량 확보에 나설 경우 백신 수급난이 장기화할 가능성이 있다. 한국을 비롯한 세계 각국의 백신 확보가 더욱 어려워지는 게 아니냐는 우려가 나온다. 국민 62%가 코로나19 백신을 맞은 이스라엘은 6개월 뒤 또 다시 국민 대상백신 접종을 준비하고 있다. 이미 백신을 두 차례 접종받은 사람에게도 놓겠다는 것으로사실상 부스터 샷 등 추가 접종이 현실화한 것이다.또 이 접종에는 어린이·청소년까지 대상자로 포함될 전망이다. 백신 접종 이후 확진자가 대폭 감소한 이스라엘은 조만간 집단면역에 도달할 것이란 관측이다. 지난 3월 코로나19 백신 접종소를 찾은 베냐민 네타냐후 총리(오른쪽). [AFP=연합뉴스] 20일(현지시간) 이스라엘 하레츠 등에 따르면 베냐민 네타냐후 이스라엘 총리는 이날 TV 연설에서 ""화이자·모더나와 1600만회 분의 백신을 추가 구매하기로 합의했다""면서 ""6개월 뒤에 또 한 번의백신 접종을 준비하고 있다""고 밝혔다. 이어 ""어린이를 포함한 여러분이 원한다면 (백신을 맞을 수 있도록) 어깨와 근육을 준비해달라.그때까지는 어린이에 대한 접종도 승인될 것으로 예상한다""고 말했다. 이스라엘은 12~15세 어린이와 청소년에 대한 접종을 추진하고 있다.로이터통신 등에 따르면 이스라엘의 이번 구매 계약에는변이 바이러스에 대항하는 새 버전의 백신도 포함돼 있다. 타임스오브이스라엘은 네타냐후 총리의 이번 발표는3차 접종을 시사한 것이라고 풀이했다. 앞서 앨버트 불라화이자 CEO(최고경영자)는 두 번째 접종 후 6개월부터 1년 사이에 세 번째 주사를 맞아야 할 수도 있다고 밝혔다. 스테판 반셀 모더나 CEO 역시 올가을부터 미국에 부스터 샷을 공급할 예정이라고 밝혔다.네타냐후 총리도 ""백신의 효능이 얼마나 지속될지모르는 상황에서 6개월마다 백신을 맞아야 하는최악의 시나리오에 대비해 백신 3600만회 분 추가 구매를추진하고 있다""고 공개한 바 있다.3600만회 분은 900만명인 이스라엘 국민 전체가1년간 6개월마다 2회 접종할 수 있는 물량이다. 내년 접종할 백신 물량까지 미리 비축한다는 것이다. 영국 정부도 부스터 샷을 추진한다.인구의 48.5%가 백신을 맞은영국은 오는 7월까지 전 국민에게 백신 1차 접종을 완료할 계획이다. 텔레그래프 등에 따르면 맷 핸콕 영국 보건장관은 19일 의회 보고에서""우리가 이룬 진전에 대한 최대 위험은 백신이 잘 들지 않는 변이""라면서 ""돌연변이 바이러스에 대항하기 위해 업데이트한 백신이 필요하다""고 말했다.이어 ""그래서 1·2차 접종을 마무리해 가면서 부스터 샷을 위한 계획을 세우고 있다""면서 ""올 연말 추가 접종을 시작하기 충분한 물량을 이미 확보했다""고 밝혔다. 영국에서 코로나19 백신 접종이 이뤄지고 있다. [AP=연합뉴스] 미국에서도 부스터 샷 논의가 한창이다.앞서 지난 18일 앤서니 파우치 미국 국립알레르기·전염병연구소 소장은 부스터 샷 필요 여부 판단은 올 늦여름이나 초가을에 내려질 것이라고 밝혔다. 그는 ABC 방송과의 인터뷰에서 ""부스터 샷 접종 여부는 언제 백신의 면역 효과가 약화되는지에 달려있다""며""이것이 여름이나 가을쯤 판명될 것""이라고 말했다. 미국의 현재 백신 1차 접종률은 39.6% 로, 당국은 집단면역을 오는 6월쯤 달성한다는 계획을 세웠다. 즉, 인구의 대부분이 접종을 완료한 시점에 항체의 지속 기간과 정도를 보며 세 번째 접종을 할지 결정하겠다는 의미다. 백신 확보가 늦은 한국은 접종 시작 두 달이 다 되어 가도록 백신 접종률이 3.4%(4월 21일 기준, 질병관리청)에 머물고 있다. ""최재욱 고려대 의대 예방의학과 교수는 ""부스터 샷이 필요한지 여부는 아직 과학적으로 명확하게 입증되지 않았지만, 많은 전문가들이 백신으로 생성된 항체가 6개월 후 효능이 떨어질 수도 있다고 전망하는 상황에서 접종이 빠른 국가들은 미리 대비를 하고 있는 것""이라고 설명했다. 이어 ""백신 확보가 더욱 어려워질 수 있는 만큼 정부는 백신 확보를 최우선 과제로 삼고 현재 노력의 두 세 배를 쏟아 부어야한다""고 말했다. 임선영 기자 youngcan@joongang.co.kr 관련기사[단독] 마스크 벗은 이스라엘 교민 어린이 … “소원이 이뤄졌어요”[단독]한국 백신접종률, 1주일 늦은 르완다보다도 낮다韓 구경도 못한 모더나, 36개국 접종…싱가포르 골라 맞는다'성인 절반' 1억3000만명 백신 맞은 美, 3차접종 논의 본격화",1
정의용 외교부 장관이 20일 국회 외교통일위원회에 자리해 자료를 꺼내고 있다. 오종택 기자 미국 국무부는 20일(현지시간) 코로나19 백신 확보를 위한 한·미 간의 ‘백신 스와프’ 협의와 관련해 언급을 피했다. 국무부 당국자는 이날 중앙일보 질의에 “우리는 비공개(private) 외교적 대화의 세부 사항에 대해서는 언급하지 않는다”라고 답했다. 앞서 정의용 외교부 장관은 지난 20일 국회 외교통일위원회 긴급현안질의에서 한ㆍ미 백신 스와프를 놓고 “지금 미국 측과 상당히 진지하게 협의하고 있다”고 밝혔다. 이에 대해 국무부는 외교 대화는 공개하지 않는다는 원론적인 입장만 알렸다. 국무부 답변으로만 보면 정 장관이 밝혔던 백신 스와프 논의가 어느 정도나 무르익은 협의였는지 여부를 알기 어렵다. 워싱턴=박현영 특파원 hypark@joongang.co.kr,0
"정의용 외교부 장관이 21일 서울 프레스센터에서 열린 관훈토론회에서 패널들의 질문에 답변하고 있다. 연합뉴스 정의용 외교부 장관은 21일 신종 코로나바이러스 감염증(코로나19) 백신 확보를 위한 '한미 백신 스와프' 협의와 관련해 지난해 미국 정부 요청에 따라 한국이 진단키트와 마스크를 공수해 준 점을 언급하며 ""어려울 때 친구가 진정한 친구라는 점을 미국에 강조했다""고 밝혔다. 정 장관은 이날 오전 서울 중구 한국프레스센터에서 열린 관훈클럽 초청 토론회에서 ""미국이 우리나라에 대해서는 작년에 우리가 보여준 연대 정신에 입각해 현재 우리가 겪는 백신 어려움을 도와줄 수 있기를 희망한다""며 이같이 말했다. 그러면서 미국과 '백신 스와프' 체결 등을 통해 백신을 지원받기가 쉽지 않다는 점도 재확인했다. 정 장관은 ""미국도 국내 사정이 아직도 매우 어렵다는 입장을 우리 측에 설명하고 있다""며 ""(미국이) 집단면역을 이루기 위한 국내 백신 비축분에 여유가 없다는 입장을 우리에게 설명했다""고 말했다. '백신 스와프' 체결 시 미국 측에 제공할 반대급부에 대해서는 ""우리가 미국과 협력할 분야는 백신뿐만 아니라 여러 분야가 있다""며 ""조 바이든 미 대통령이 큰 관심을 갖고 있는 (반도체) 글로벌 공급망에서 우리가 미국을 도와줄 수 있는 분야가 많기 때문에 여러 가지를 협의할 수 있을 것""이라고 내다봤다. 정 장관은 또 중국 견제 구상으로 평가받는 4개국 협의체인 '쿼드(Quad)' 가입 문제와 관련해서는 ""쿼드가 지향하는 여러 분야의 외교적 노력에 우리가 동참 못 할 이유는 없다고 본다""면서도 ""(쿼드) 참여는 별개 문제이며 우리가 처한 지정학적 위치도 있기 때문에 신중하게 검토해야 한다""라고 선을 그었다. 정 장관은 ""미국에는 이 지역 협의체가 포용성이 있어야 하고 개방적이어야 하며 투명하게 하면 좋겠다고 얘기를 했다""며 ""미국도 우리 입장에 수긍했다""고 말했다. 이어 ""(미국은) 쿼드가 지역 블록화를 위한 시도는 아니라는 점도 분명히 우리에게 얘기했다""고 덧붙였다. 정 장관은 최근 제이크 설리번 미 백악관 국가안보보좌관이 서훈 청와대 국가안보실장을 면담하며 쿼드 참여를 강하게 요구했다는 일부 보도에 대해선 ""그런 제안이 없었던 것이 진실""이라고 말했다. 정혜정 기자 jeong.hyejeong@joongang.co.kr",0
"이재명 경기도지사. 뉴스1 이재명 경기도지사는 21일 러시아산 스푸트니크V를 포함한 다양한 백신의 공개 검증을 청와대에 요청했다고 말했다. 이 지사는 이날 “러시아 백신은 국내에서 위탁 생산이 가능하다. 안정성을 검증하면 가격도 싸고 구하기도 쉽고 하나의 대안이 될 수 있는데, 진영대결 때문에 터부시돼 있다""며 ""국민 생명과 안전 문제를 갖고 진영에 휘둘리면 안 된다”고 했다. 이어 ""개방적 자세로 백신 검증을 신속하게 자체적으로 진행해서 개방적으로 대안을 마련해야 하고, 그게 (모더나 백신 등 도입에) 지렛대가 될 수 있다""며 ""최악의 상황에 대비해 최선을 마련해야 한다""고 강조했다. 그러면서 ""이미 청와대 쪽에 연락해 검토를 요청했다""고 덧붙였다. 이 지사는 백신 조기 도입 방안과 관련한 경기도 관계부서 대책회의에서도 러시아 백신을 직접 언급하며 개방적인 백신 검증을 강조했다. 경기도는 이날 회의 결과 브리핑에서 “백신 선택 폭을 넓히기 위해 스푸트니크 백신을 포함한 백신 공개 검증의 장을 열어 조속히 국민의 안전과 생명을 지키는 것이 필요하다는 입장을 확인했다”며 “경기도는 정부와 방역당국에 이런 의견을 전달할 예정”이라고 설명했다. 아울러 “백신 접종 결과를 최대한 파악해 안전성과 면역력 및 구매 가능성을 검증함으로써 선택의 다양성을 확보하고, 방역당국과적극 공조할 예정""이라며 ""국민 안전을 위한 백신 물량을 최대한 확보하고, 우리 국민이 접종한 뒤 남는 물량은 수출하거나 인도적 지원을 하는 등 후속 방안도 마련 중”이라고 덧붙였다. 앞서 이 지사는 15일 경기도의회 도정 질의에 대해 “다른 나라들이 개발해 접종하고 있는 (국내 미도입) 백신들을 경기도에서라도 독자적으로 도입해서 접종할 수 있을지를 실무적으로 검토하고 있다”고 밝힌 바 있다. 러시아제 '스푸트니크 V' 백신 [리아노보스티=연합뉴스] 그러나 일부 전문가들은 스푸트니크V 백신에 대해 “혈전 부작용이 드러난 아스트라제네카·얀센 백신과 같은 전달체 방식인데다 부작용 여부가 투명하게 공개되지 않고 있다”며 도입에 부정적인 의견을 내고 있다. 지엘라파와 자회사 한국코러스는 러시아 국부펀드(RDIF)와 계약해 스푸트니크 V 백신을 5월부터 국내에서 생산할 예정이지만, 이는 전량 수출용이다. 이를 국내에서 사용하려면 식품의약품안전처의 허가를 받아야 한다. 손영래 중앙사고수습본부 사회전략반장은 이날 정례 브리핑에서 이 지사의 이런 제안을 고려하고 있느냐는 질문에 “아직까지 본격적으로 논의하고 있지는 않다”고 밝혔다. 손 반장은 “현재 세계적으로 스푸트니크V에 대한 허가와 검증 절차들이 병력적으로 일어나고 있어서 저희(정부)도 주목하고 있다”며 “유럽의약품청(EMA)에서도 이를 검토하고 있는 것으로 안다. 우선 상세한 데이터들을 계속 확보하고 외국에서의 허가 사항을 함께 참고하면서 검토하겠다는 것”이라고 말했다. 스푸트니크V는 러시아가 자체 개발한 코로나19 백신으로, 아스트라제네카나 얀센과 같은 바이러스 벡터 방식으로 만들어졌다. 효능은 97.6%다. 배재성 기자 hongdoya@joongang.co.kr",0
"이준석 전 국민의힘 최고위원. 연합뉴스 청와대의 방역기획관으로 기용된 기모란 기획관의 과거 백신 관련 발언이 논란인 가운데, 이준석 전 국민의힘 최고위원이 기 기획관의 '백신관'을 비판했다. 신뢰를 잃은 기 기획관의 기용에 납득하기 어렵다는 견해다. 이준석 ""신뢰 잃은 기모란 왜 기용"" 21일 오전 이 전 최고위원은 CBS라디오 '김현정의 뉴스쇼'에 출연해 현근택 전 민주당 부대변인과 기 기획관의 청와대 입성과 관련한 의견을 나눴다. 이 전 최고위원은 ""백신 확보의 필요성에 대해 기모란 교수는 좀 유보적인 입장을 갖고 있었다""라며 ""그런데 공교롭게도 그 당시 '우리는 방역으로 버틸 수 있다'고 했던 정부 측 주장과 일치한다""라고 지적했다. 그는 이어서 ""'제약사 CEO들이 우리한테 제발 백신을 사 가라고한다'라느니 이런 얘기까지 있었는데 지금 와서 보면 다 웃기는 얘기""라며 ""다른 방역전문가도 많은데 이미 신뢰를 다소 잃은 상황에서의 기모란 교수를 백신 확보 국면에서 기용해야 되느냐, 이런 지적은 할 수 있는 것 같다""고 말했다. 이 전 최고위원의 지적에 현 전 대변인은 ""‘백신이 급하지 않다’ 이런 얘기를 했던 건 맞는다. 그 부분에 대해서는 일단 본인이 어느 정도 입장표명이 필요하다고 본다""라면서도 ""아마 백신 확보의 역할은 기모란 기획관의 역할은 아니라고 본다. 방역의 역할인 것 같다""고 답변했다. 이 전 최고위원은 기 기획관이 지난해 방송인 김어준씨가 진행하는 라디오에 나와 한 말을 거론했다. 이 전 최고위원은 ""(기 기획관이) ‘지금 계약을 미리 해 버리면 나중에 더 좋은 기회에 계약을 물릴 수 없으니까 지금 계약하면 안 된다’ 이런 거였다""라며 ""그런데 이는 가전제품 살 때 보통 우리가 하는 얘기다. 내년에 컴퓨터 좋은 것 나올 텐데 왜 올해 계약하느냐, 이런 예기 ""라고 지적했다. 그는 ""이런 수준으로 대한민국 방역을 처리해서는 안 된다""고 목소리를 높였다. 기모란 청와대 방역기획관. [청와대 제공] 현근택 ""반도체로 백신 스와프 가능"" 또 한미 간 이른바 '백신 스와프' 논의가 정치권에서 나오고 있는 데 대해 이 전 최고위원은 ""12월 27일에 국민의힘 박진 의원 등이 주장했던바""라며 ""그때는 여당과 정부가 일언지하에 제안을 거절했다. 넉 달이 지나서 갑자기 이걸 하겠다는 이유는 뭔지, 넉 달 전에 야당의 말을 들었으면 조금 더 움직임이 빨랐을지 모르겠다""라고 말했다. 백신 스와프 과정에서 '미국이 우리에게 뭘 요구할 수 있겠느냐'는 진행자의 질문에 현 전 대변인은 '쿼드'(Quad·미국·일본·호주·인도) 가입과 반도체, 배터리를 언급했다. 현 전 대변인은 ""미국이 지금 가장 아쉬운 건 뭘까. 안보적으로 본다 그러면 쿼드 가입일 것""이라며 ""경제적으로는 반도체, 배터리도 미국이 굉장히 아쉬워하고 있다""고 말했다. 그는 이어서 반도체와 배터리 생산공장을 미국에 짓겠다고 발표를 할 경우 백신 스와프가 충분히 가능하다고 본다고 밝혔다. 오원석 기자 oh.wonseok@joongang.co.kr",0
"김부겸 국무총리 후보자가 21일 오전 인사청문회 준비 사무실이 마련된 서울 종로구 통의동 금융감독원 연수원으로 출근하며 취재진 질문에 답하고 있다. 연합뉴스 김부겸 국무총리 후보자는 21일 신종 코로나바이러스 감염증(코로나19) 백신 수급 우려와 관련해 ""백신 확보를 둘러싸고 일어났던 잘못된 부분에 대해 청문회 과정에서 정부의 입장을 분명히 밝히겠다""고 말했다. 김 후보자는 이날 오전 서울 종로구 금융감독원 연수원에 마련된 임시 사무실에 출근하면서 기자들과 만나 ""그동안 노력했던 상황과 현재 상황에 대해 관계자들과 이야기를 나누고 있다""며 이같이 밝혔다. 또 김 후보자는 2017년 행정안전부 장관 시절 울산을 방문한 것을 두고 야권에서 '하명수사 연루 의혹'을 제기한 데 대해선 ""당시 문제를 제기했던 분들도 나중에 다 거둬들였다""며 ""그런 얘기들은 턱이 없어서 전혀 조사를 받은 적도 없다""고 일축했다. 앞서 자신이 추진 과정에서의 아쉬움을 표한 가덕도 신공항과 관련해선 ""청문회 과정에서 시간을 갖고 토론을 해야 정확하게 이야기할 수 있지 않겠나""라며 즉답을 피했다. 김은빈 기자kim.eunbin@joongang.co.kr",0
"윤희숙 국민의힘 의원. 오종택 기자 국민의힘 윤희숙 의원이 21일 페이스북을 통해 신종 코로나바이러스 감염증(코로나19)에 대한 대정부 질문을 앞두고 책임 있는 답변을 해야 할 총리가 “도주”했다고 비판했다. 그는 “석 달 전 국회에 와서 정세균 총리는 ‘치료제를 가장 먼저 활용한 후 수입 백신을 쓴다. 국내 백신을 개발할 것이기 때문에 수입 백신을 잔뜩 사놓으면 안 된다’, ‘다른 나라들이 왜 여러 종류 백신을 확보하는지는 다른 나라 가서 물어봐라’, ‘우리는 가장 빨리 코로나를 극복하는 나라 중 하나가 된다’라며 백신 수급을 염려하는 의원을 호통쳤다”고 지적했다. 윤 의원은 무엇이 잘못된 판단이었고, 앞으로 개선책은 무엇인지를 밝히는 조치가 필요한 상황에 “그는 대선을 준비한다며 후임자도 정해지지 않은 상태에서 사라졌다”며 어이없어했다. 윤 의원은 “국민이 얼마나 만만하면 이러느냐”며 “백신을 확보할 필요가 없다고 방송에서 수십차례 주장했던 사람을 청와대 방역 책임자로 기용하고, 그간 백신을 걱정하는 상대를 정쟁으로 밀어붙이던 총리는 도주시켰다”고 정부를 비판했다. 그는 “최소한의 책임성도 헌신짝처럼 내던지는 정부가 앞으로는 제대로 할 것이라 국민이 어떻게 믿을 수 있겠느냐”며 글을 마쳤다. 이해준 기자 lee.hayjune@joongang.co.kr",0
"정의용 외교부 장관이 20일 미국과 ‘백신 스와프’를 진지하게 협의 중이라고 밝혔다. 미국의 코로나19 백신 여유분 중 일부를 확보하려는 정부 노력을 설명하는 중에 나온 발언으로, 실현할 수 있을지는 미지수다. 정 장관은 이날 국회 외교통일위원회 긴급현안 질의에서 관련 질문에 “한·미 간 백신 협력은 다양한 관계에서 중층적으로 이뤄지고 있다”며 이같이 답변했다. 그는 “상당히 진지하게 협의 중이고, 미국의 존 케리 대통령 기후변화특사가 왔을 때 이 문제를 집중 협의했다”며 “토니 블링컨 국무부 장관 방한 시에도 이를 논의했다”고 밝혔다. 현실화 가능할지는 미지수정 “케리·블링컨 방한 당시 협의”미국, 3월 멕시코·캐나다와 추진AZ 빌려주고 나중 돌려받는 계획 정의용 불쑥 꺼낸 백신 스와프 … 중수본 “아직 성과는 없다” 정의용 외교부 장관이 20일 오전 서울 여의도 국회에서 열린 외교통일위원회 전체회의에 참석해 의원들의 질의에 답하고 있다. [뉴시스] 관련기사청와대가 2분기 온다던 모더나, 홍남기 “하반기에 올 것” 실제로 미국은 다른 국가에 백신을 스와프 형식으로 빌려주는 계획을 밝힌 적이 있다. 지난 3월 18일 젠 사키 백악관 대변인은 브리핑에서 아스트라제네카 백신을 멕시코에 250만 회분, 캐나다에 150만 회분을 각각 빌려주고 나중에 백신으로 돌려받는 계획을 소개했다. 사키 대변인은 ＂캐나다와 멕시코에 우선 아스트라제네카 백신을 제공하고, 그 뒤 다른 백신을 공급할 수 있을 것”이라며 ＂미국이 제공 가능한 아스트라제네카 백신이 700만 회분”이라고 밝혔다. 뉴욕타임스(NYT)는 바이든 행정부가 백신 제공을 통해 멕시코 정부에 불법 이민자의 월경 통제를 압박하려 한다고 분석했다. 20일 대전시 중구 코로나19 백신 예방접종센터에서 의료진이 화이자 백신 주사를 놓고 있다. 정의용 외교부 장관은 이날 미국과 백신 스와프에 관해 협의하고 있다고 밝혔다. 프리랜서 김성태 NYT는 ＂캐나다와 멕시코를 포함한 여러 나라는 사용을 승인했지만, 미국에선 아직 승인받지 못한 백신 수천만 회분이 생산지에 비축돼 있다”고 지적했다. 아스트라제네카 백신이 이에 해당한다. 블링컨 국무부 장관은 지난 5일 전 세계 백신 지원 업무를 담당할 백신 외교 책임자를 임명해 미국이 백신 공급을 위해 역할을 하겠다는 의지를 밝혔다. 정 장관은 ＂지난해 코로나19 초기 때 국내 수급이 어려운 상황이었지만 미국의 요청으로 우리가 진단키트와 마스크를 상당량 공수해 줬다”며 ＂미국에 ‘우리가 당신들이 어려울 때 협조한 사실이 있다’고 지적하고 있다”고 말했다. 한국이 쿼드(미국·일본·인도·호주) 안보 협의체 등 바이든 행정부의 대중 압박 전략 기조에 호응해야 백신 협력에서도 협상력이 생기는 것 아니냐는 취지의 지적에 정 장관은 ＂백신 협력과 미·중 갈등이나 쿼드는 직접 연관이 없다”고 답했다. 최영삼 외교부 대변인은 이날 정례 브리핑에서 ＂백신 협력을 위해 다방면의 노력을 경주 중”이라면서도 ＂현재 단계에선 구체적인 내용을 소개할 수 없다”고 언급했다. 손영래 중앙사고수습본부 사회전략반장도 이날 ＂국민께 알려드릴 성과가 나오지는 않았다”고 말했다. 유지혜·정진우 기자 wisepen@joongang.co.kr",0
"미국 존슨앤드존슨이 신종 코로나바이러스 감염증(코로나19) 백신 개발만으로 1분기에 1억달러(약 1115억원)의 매출을 기록했다. 글로벌 제약사 존슨앤드존슨-얀센의 코로나19 백신의 일러스트. [로이터] 20일(현지시간)월스트리트저널(WSJ)과 CNBC방송에 따르면존슨앤드존슨의 1분기 전체 매출은 223억2000만달러(약 24조9000억원)로 전년 동기(206억9000만달러) 매출액을 넘겼다. 이는 금융정보업체 팩트셋이 집계한 전문가 전망치(219억8000만달러)를 뛰어넘는 수치다. 순이익 역시 62억달러(약 6조9000억원)로 전년 동기(순이익 58억달러)보다 올랐다. 존슨앤드존슨의 제약 부문 자회사 얀센이 개발한 코로나19 백신은 현재까지 미국에서 700만명에게 접종됐다. 애초 한 번만 맞아도 예방 효과를 기대할 수 있다는 점에서 큰 기대를 모았으나, 일부 접종자들에게서 희귀 혈전이 발생해 미 보건당국이 접종을 중단한 상태다. 신혜연 기자 shin.hyeyeon@joongang.co.kr",1
